Location,Household Type,TimeFrame,DataFormat, Data ,Fips
Queens,All Households,2013,Dollars," $59,573.31 ",36081
Staten Island,All Households,2013,Dollars," $73,292.25 ",36085
New York City,All Households,2013,Dollars," $54,967.35 ",3651000
Riverdale,Families,2013,Dollars," $68,481.04 ",208
Williamsbridge,Families,2013,Dollars," $54,052.68 ",212
Throgs Neck,Families,2013,Dollars," $71,262.93 ",210
Pelham Parkway,Families,2013,Dollars," $55,358.90 ",211
Morrisania,Families,2013,Dollars," $29,708.24 ",203
East Tremont,Families,2013,Dollars," $29,708.24 ",206
Bedford Park,Families,2013,Dollars," $32,862.73 ",207
University Heights,Families,2013,Dollars," $29,932.43 ",205
Concourse/Highbridge,Families,2013,Dollars," $31,931.23 ",204
Unionport/Soundview,Families,2013,Dollars," $37,422.38 ",209
Mott Haven,Families,2013,Dollars," $28,384.13 ",201
Hunts Point,Families,2013,Dollars," $28,384.13 ",202
Washington Heights,Families,2013,Dollars," $43,947.14 ",112
Manhattanville,Families,2013,Dollars," $51,196.06 ",109
Central Harlem,Families,2013,Dollars," $43,399.82 ",110
East Harlem,Families,2013,Dollars," $35,596.21 ",111
Upper East Side,Families,2013,Dollars," $199,615.16 ",108
Upper West Side,Families,2013,Dollars," $190,666.37 ",107
Chelsea/Clinton,Families,2013,Dollars," $160,306.61 ",104
Midtown Business District,Families,2013,Dollars," $160,306.61 ",105
Murray Hill/Stuyvesant,Families,2013,Dollars," $159,911.90 ",106
Lower East Side,Families,2013,Dollars," $38,065.49 ",103
Battery Park/Tribeca,Families,2013,Dollars," $190,202.20 ",101
Greenwich Village,Families,2013,Dollars," $190,202.20 ",102
Tottenville,Families,2013,Dollars," $106,023.42 ",503
South Beach,Families,2013,Dollars," $93,750.68 ",502
St. George,Families,2013,Dollars," $75,504.71 ",501
Williamsburg/Greenpoint,Families,2013,Dollars," $52,228.61 ",301
Bushwick,Families,2013,Dollars," $47,893.15 ",304
Bedford Stuyvesant,Families,2013,Dollars," $39,100.15 ",303
Fort Greene/Brooklyn Hts,Families,2013,Dollars," $90,488.82 ",302
Park Slope,Families,2013,Dollars," $138,950.35 ",306
Crown Heights North,Families,2013,Dollars," $47,194.26 ",308
Brownsville,Families,2013,Dollars," $33,805.82 ",316
East New York,Families,2013,Dollars," $44,261.86 ",305
Canarsie,Families,2013,Dollars," $79,379.15 ",318
East Flatbush,Families,2013,Dollars," $54,133.73 ",317
Crown Heights South,Families,2013,Dollars," $53,433.78 ",309
Sunset Park,Families,2013,Dollars," $44,959.70 ",307
Bay Ridge,Families,2013,Dollars," $69,485.18 ",310
Borough Park,Families,2013,Dollars," $43,049.32 ",312
Flatbush/Midwood,Families,2013,Dollars," $52,258.08 ",314
Sheepshead Bay,Families,2013,Dollars," $69,560.96 ",315
Bensonhurst,Families,2013,Dollars," $58,452.34 ",311
Coney Island,Families,2013,Dollars," $49,511.98 ",313
Astoria,Families,2013,Dollars," $51,246.58 ",401
Jackson Heights,Families,2013,Dollars," $51,968.63 ",403
Flushing,Families,2013,Dollars," $56,394.61 ",407
Bayside,Families,2013,Dollars," $88,077.43 ",411
Queens Village,Families,2013,Dollars," $92,124.49 ",413
Fresh Meadows/Briarwood,Families,2013,Dollars," $75,840.48 ",408
Elmhurst/Corona,Families,2013,Dollars," $50,477.17 ",404
Rego Park/Forest Hills,Families,2013,Dollars," $96,302.06 ",406
Sunnyside/Woodside,Families,2013,Dollars," $71,509.23 ",402
Ridgewood/Glendale,Families,2013,Dollars," $72,434.42 ",405
Woodhaven,Families,2013,Dollars," $69,065.21 ",409
Jamaica/St. Albans,Families,2013,Dollars," $60,791.11 ",412
Howard Beach,Families,2013,Dollars," $75,224.73 ",410
The Rockaways,Families,2013,Dollars," $61,476.32 ",414
Bronx,Families,2013,Dollars," $39,320.13 ",36005
Brooklyn,Families,2013,Dollars," $55,710.45 ",36047
Manhattan,Families,2013,Dollars," $92,884.43 ",36061
Queens,Families,2013,Dollars," $66,342.26 ",36081
Staten Island,Families,2013,Dollars," $90,600.39 ",36085
New York City,Families,2013,Dollars," $61,060.56 ",3651000
Riverdale,Families with Children,2013,Dollars," $59,425.95 ",208
Williamsbridge,Families with Children,2013,Dollars," $43,681.90 ",212
Throgs Neck,Families with Children,2013,Dollars," $64,078.22 ",210
Pelham Parkway,Families with Children,2013,Dollars," $41,899.93 ",211
Morrisania,Families with Children,2013,Dollars," $24,711.78 ",203
East Tremont,Families with Children,2013,Dollars," $24,711.78 ",206
Bedford Park,Families with Children,2013,Dollars," $30,554.49 ",207
University Heights,Families with Children,2013,Dollars," $22,775.09 ",205
Concourse/Highbridge,Families with Children,2013,Dollars," $28,259.93 ",204
Unionport/Soundview,Families with Children,2013,Dollars," $31,814.39 ",209
Mott Haven,Families with Children,2013,Dollars," $24,785.46 ",201
Hunts Point,Families with Children,2013,Dollars," $24,785.46 ",202
Washington Heights,Families with Children,2013,Dollars," $36,523.50 ",112
Manhattanville,Families with Children,2013,Dollars," $48,396.27 ",109
Central Harlem,Families with Children,2013,Dollars," $32,599.60 ",110
East Harlem,Families with Children,2013,Dollars," $32,937.46 ",111
Upper East Side,Families with Children,2013,Dollars," $241,345.63 ",108
Upper West Side,Families with Children,2013,Dollars," $200,920.32 ",107
Chelsea/Clinton,Families with Children,2013,Dollars," $167,352.38 ",104
Midtown Business District,Families with Children,2013,Dollars," $167,352.38 ",105
Murray Hill/Stuyvesant,Families with Children,2013,Dollars," $213,818.27 ",106
Lower East Side,Families with Children,2013,Dollars," $30,532.39 ",103
Battery Park/Tribeca,Families with Children,2013,Dollars," $211,383.73 ",101
Greenwich Village,Families with Children,2013,Dollars," $211,383.73 ",102
Tottenville,Families with Children,2013,Dollars," $109,336.85 ",503
South Beach,Families with Children,2013,Dollars," $96,835.70 ",502
St. George,Families with Children,2013,Dollars," $62,333.10 ",501
Williamsburg/Greenpoint,Families with Children,2013,Dollars," $49,362.52 ",301
Bushwick,Families with Children,2013,Dollars," $40,230.59 ",304
Bedford Stuyvesant,Families with Children,2013,Dollars," $32,931.15 ",303
Fort Greene/Brooklyn Hts,Families with Children,2013,Dollars," $102,815.24 ",302
Park Slope,Families with Children,2013,Dollars," $173,487.70 ",306
Crown Heights North,Families with Children,2013,Dollars," $38,434.94 ",308
Brownsville,Families with Children,2013,Dollars," $28,391.50 ",316
East New York,Families with Children,2013,Dollars," $38,031.81 ",305
Canarsie,Families with Children,2013,Dollars," $70,847.18 ",318
East Flatbush,Families with Children,2013,Dollars," $45,946.99 ",317
Crown Heights South,Families with Children,2013,Dollars," $44,529.20 ",309
Sunset Park,Families with Children,2013,Dollars," $37,548.69 ",307
Bay Ridge,Families with Children,2013,Dollars," $63,869.82 ",310
Borough Park,Families with Children,2013,Dollars," $37,182.40 ",312
Flatbush/Midwood,Families with Children,2013,Dollars," $42,506.20 ",314
Sheepshead Bay,Families with Children,2013,Dollars," $65,416.02 ",315
Bensonhurst,Families with Children,2013,Dollars," $53,516.93 ",311
Coney Island,Families with Children,2013,Dollars," $49,764.59 ",313
Astoria,Families with Children,2013,Dollars," $45,400.72 ",401
Jackson Heights,Families with Children,2013,Dollars," $45,524.92 ",403
Flushing,Families with Children,2013,Dollars," $54,150.57 ",407
Bayside,Families with Children,2013,Dollars," $80,082.26 ",411
Queens Village,Families with Children,2013,Dollars," $86,353.35 ",413
Fresh Meadows/Briarwood,Families with Children,2013,Dollars," $67,850.57 ",408
Elmhurst/Corona,Families with Children,2013,Dollars," $49,829.85 ",404
Rego Park/Forest Hills,Families with Children,2013,Dollars," $105,733.96 ",406
Sunnyside/Woodside,Families with Children,2013,Dollars," $52,590.69 ",402
Ridgewood/Glendale,Families with Children,2013,Dollars," $75,160.53 ",405
Woodhaven,Families with Children,2013,Dollars," $63,263.55 ",409
Jamaica/St. Albans,Families with Children,2013,Dollars," $54,470.54 ",412
Howard Beach,Families with Children,2013,Dollars," $69,820.94 ",410
The Rockaways,Families with Children,2013,Dollars," $61,027.93 ",414
Bronx,Families with Children,2013,Dollars," $33,307.96 ",36005
Brooklyn,Families with Children,2013,Dollars," $47,716.33 ",36047
Manhattan,Families with Children,2013,Dollars," $95,417.92 ",36061
Queens,Families with Children,2013,Dollars," $61,323.70 ",36081
Staten Island,Families with Children,2013,Dollars," $86,619.65 ",36085
New York City,Families with Children,2013,Dollars," $52,992.76 ",3651000
Riverdale,Families without Children,2013,Dollars," $79,789.65 ",208
Williamsbridge,Families without Children,2013,Dollars," $68,863.12 ",212
Throgs Neck,Families without Children,2013,Dollars," $87,963.75 ",210
Pelham Parkway,Families without Children,2013,Dollars," $67,656.90 ",211
Morrisania,Families without Children,2013,Dollars," $33,157.45 ",203
East Tremont,Families without Children,2013,Dollars," $33,157.45 ",206
Bedford Park,Families without Children,2013,Dollars," $35,576.21 ",207
University Heights,Families without Children,2013,Dollars," $37,876.03 ",205
Concourse/Highbridge,Families without Children,2013,Dollars," $34,338.41 ",204
Unionport/Soundview,Families without Children,2013,Dollars," $45,634.38 ",209
Mott Haven,Families without Children,2013,Dollars," $33,235.34 ",201
Hunts Point,Families without Children,2013,Dollars," $33,235.34 ",202
Washington Heights,Families without Children,2013,Dollars," $48,819.40 ",112
Manhattanville,Families without Children,2013,Dollars," $56,015.69 ",109
Central Harlem,Families without Children,2013,Dollars," $50,732.94 ",110
East Harlem,Families without Children,2013,Dollars," $40,017.97 ",111
Upper East Side,Families without Children,2013,Dollars," $179,671.43 ",108
Upper West Side,Families without Children,2013,Dollars," $174,660.24 ",107
Chelsea/Clinton,Families without Children,2013,Dollars," $149,720.05 ",104
Midtown Business District,Families without Children,2013,Dollars," $149,720.05 ",105
Murray Hill/Stuyvesant,Families without Children,2013,Dollars," $151,733.58 ",106
Lower East Side,Families without Children,2013,Dollars," $41,607.32 ",103
Battery Park/Tribeca,Families without Children,2013,Dollars," $177,046.37 ",101
Greenwich Village,Families without Children,2013,Dollars," $177,046.37 ",102
Tottenville,Families without Children,2013,Dollars," $102,696.30 ",503
South Beach,Families without Children,2013,Dollars," $90,216.21 ",502
St. George,Families without Children,2013,Dollars," $81,450.57 ",501
Williamsburg/Greenpoint,Families without Children,2013,Dollars," $55,936.75 ",301
Bushwick,Families without Children,2013,Dollars," $54,318.98 ",304
Bedford Stuyvesant,Families without Children,2013,Dollars," $52,263.34 ",303
Fort Greene/Brooklyn Hts,Families without Children,2013,Dollars," $83,212.54 ",302
Park Slope,Families without Children,2013,Dollars," $106,160.25 ",306
Crown Heights North,Families without Children,2013,Dollars," $57,563.99 ",308
Brownsville,Families without Children,2013,Dollars," $42,869.33 ",316
East New York,Families without Children,2013,Dollars," $51,832.85 ",305
Canarsie,Families without Children,2013,Dollars," $85,272.38 ",318
East Flatbush,Families without Children,2013,Dollars," $60,963.73 ",317
Crown Heights South,Families without Children,2013,Dollars," $56,668.27 ",309
Sunset Park,Families without Children,2013,Dollars," $53,084.33 ",307
Bay Ridge,Families without Children,2013,Dollars," $71,193.47 ",310
Borough Park,Families without Children,2013,Dollars," $54,123.20 ",312
Flatbush/Midwood,Families without Children,2013,Dollars," $57,324.01 ",314
Sheepshead Bay,Families without Children,2013,Dollars," $73,421.72 ",315
Bensonhurst,Families without Children,2013,Dollars," $63,174.08 ",311
Coney Island,Families without Children,2013,Dollars," $49,395.14 ",313
Astoria,Families without Children,2013,Dollars," $55,343.11 ",401
Jackson Heights,Families without Children,2013,Dollars," $60,605.86 ",403
Flushing,Families without Children,2013,Dollars," $58,420.77 ",407
Bayside,Families without Children,2013,Dollars," $92,329.73 ",411
Queens Village,Families without Children,2013,Dollars," $95,388.45 ",413
Fresh Meadows/Briarwood,Families without Children,2013,Dollars," $79,645.45 ",408
Elmhurst/Corona,Families without Children,2013,Dollars," $54,068.47 ",404
Rego Park/Forest Hills,Families without Children,2013,Dollars," $90,333.05 ",406
Sunnyside/Woodside,Families without Children,2013,Dollars," $81,408.47 ",402
Ridgewood/Glendale,Families without Children,2013,Dollars," $71,376.61 ",405
Woodhaven,Families without Children,2013,Dollars," $75,661.54 ",409
Jamaica/St. Albans,Families without Children,2013,Dollars," $65,964.40 ",412
Howard Beach,Families without Children,2013,Dollars," $77,863.48 ",410
The Rockaways,Families without Children,2013,Dollars," $62,674.12 ",414
Bronx,Families without Children,2013,Dollars," $48,312.07 ",36005
Brooklyn,Families without Children,2013,Dollars," $63,248.81 ",36047
Manhattan,Families without Children,2013,Dollars," $92,253.95 ",36061
Queens,Families without Children,2013,Dollars," $70,951.38 ",36081
Staten Island,Families without Children,2013,Dollars," $91,603.47 ",36085
New York City,Families without Children,2013,Dollars," $67,866.35 ",3651000
Riverdale,All Households,2014,Dollars," $56,154.55 ",208
Williamsbridge,All Households,2014,Dollars," $46,504.80 ",212
Throgs Neck,All Households,2014,Dollars," $56,918.82 ",210
Pelham Parkway,All Households,2014,Dollars," $49,615.75 ",211
Morrisania,All Households,2014,Dollars," $22,825.73 ",203
East Tremont,All Households,2014,Dollars," $22,825.73 ",206
Bedford Park,All Households,2014,Dollars," $36,758.74 ",207
University Heights,All Households,2014,Dollars," $21,615.11 ",205
Concourse/Highbridge,All Households,2014,Dollars," $28,171.51 ",204
Unionport/Soundview,All Households,2014,Dollars," $37,341.78 ",209
Mott Haven,All Households,2014,Dollars," $21,867.80 ",201
Hunts Point,All Households,2014,Dollars," $21,867.80 ",202
Washington Heights,All Households,2014,Dollars," $46,764.73 ",112
Manhattanville,All Households,2014,Dollars," $43,738.70 ",109
Central Harlem,All Households,2014,Dollars," $42,008.21 ",110
East Harlem,All Households,2014,Dollars," $32,455.80 ",111
Upper East Side,All Households,2014,Dollars," $119,340.84 ",108
Upper West Side,All Households,2014,Dollars," $109,961.38 ",107
Chelsea/Clinton,All Households,2014,Dollars," $102,070.09 ",104
Midtown Business District,All Households,2014,Dollars," $102,070.09 ",105
Murray Hill/Stuyvesant,All Households,2014,Dollars," $109,385.59 ",106
Lower East Side,All Households,2014,Dollars," $42,838.76 ",103
Battery Park/Tribeca,All Households,2014,Dollars," $124,469.15 ",101
Greenwich Village,All Households,2014,Dollars," $124,469.15 ",102
Tottenville,All Households,2014,Dollars," $85,663.03 ",503
South Beach,All Households,2014,Dollars," $74,003.17 ",502
St. George,All Households,2014,Dollars," $59,652.82 ",501
Williamsburg/Greenpoint,All Households,2014,Dollars," $59,876.51 ",301
Bushwick,All Households,2014,Dollars," $41,925.36 ",304
Bedford Stuyvesant,All Households,2014,Dollars," $35,912.65 ",303
Fort Greene/Brooklyn Hts,All Households,2014,Dollars," $87,578.89 ",302
Park Slope,All Households,2014,Dollars," $117,069.76 ",306
Crown Heights North,All Households,2014,Dollars," $46,502.73 ",308
Brownsville,All Households,2014,Dollars," $26,158.30 ",316
